Conferencia|Ciudad|Pais|Fecha|Paper|Autores
Enabling Effective Policy Making|Thessaloniki|Greece|2015|Open Data Driven Policy Analysis and Impact Evaluation|Panagiotis Kokkinakos, Sotirios Koussouris, Ourania Markaki, Kostas Koutras, John Psarras, Yuri Glickman, Martin Loehe, Habin Lee
Enabling Effective Policy Making|Thessaloniki|Greece|2015|Orchestrating Global Systems Science and Information Technologies for Policy Modelling - The SYMPHONY Approach|Efthimios Bothos, Niki Nikolakakou, Gregoris Metnzas, Marko Raberto, Andrea Teglio, Silvano Cincotti, Franziska Sch&uuml;tze, Hendrik Zimmermann, Marko Grobelnik, Anna Triantafillou
Enabling Effective Policy Making|Thessaloniki|Greece|2015|Exploiting Online Data in the Policy Making Process|Aron Larsson, Steve Taylor, Timo Wandh&ouml;fer, Vasilis Koulolias
Enabling Effective Policy Making|Thessaloniki|Greece|2015|CONSENSUS Project: Identifying Publicly Acceptable Policy Implementations|Konstantinos Tserpes
Enabling Effective Policy Making|Thessaloniki|Greece|2015|The "EU Community" Project - Coupling the Power of Data with Community Expertise|Antonis Ramfos, Akrivi Kiousi, Miltiadis Kokkonidis, Christophe Leclercq, David Mekkaoui, Maxime Sattonnay, Manolis Maragoudakis, Aggeliki Androutsopoulou, Yannis Charalabidis, J&ouml;rn Kohlhammer, Tobias Ruppert, Hendrik L&uuml;cke-Tieke, Nikos Dimakopoulos, Leonidas Kallipolitis, Pavel Nikodem, Tomas Madlenak, Francesco Mureddu, Demetrios Pyrenis, Matthew Protonotarios, Charalampos Ipektsidis
Enabling Effective Policy Making|Thessaloniki|Greece|2015|Prosperity Indicators - A Landscape Analysis|George Markou, Eleni Palaiolouga, Panagiotis Kokkinakos, Ourania Markaki, Sotirios Koussouris, Dimitrios Askounis
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|Lower Bounds for Online Bin Stretching with Several Bins|Martin B&ouml;hm
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|State Complexity Advantages of Ultrametric Automata|Maksims Dimitrijevs
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|Grids of Finite Automata|K&#257;rlis J&#275;ri&#326;&#353;
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|Applications and Benefits of Elliptic Curve Cryptography|Krists Magons
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|LQD is 1.5-competitive for 3-port Shared-Memory Switches|Nicolaos Matsakis
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|Comparative Study of Performance for 804.15.4 ZigBee and 6LoWPAN Protocols|O. A. Gracia Osorio, Brayan S. Reyes Dazai,  Octavio J. Salcedo
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|Technology of Encrypted Tunnels with Practical Usage|Ond&rcaron;ej Bure&scaron;, Monika Borkovcov&aacute;, Petra Poulov&aacute;
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|OLAP Cube-based Graph Approach for Bibliographic Data|Wararat Jakawat, C&eacute;cile Favre, Sabine Loudcher
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|KMP Based Pattern Matching Algorithms for Multi-Track Strings|Diptarama, Yohei Ueki, Kazuyuki Narisawa, Ayumi Shinohara
Student Research Forum Papers and Posters at SOFSEM 2016|Harrachov|Czech Republic|2016|A Fast Order-Preserving Matching with q-neighborhood Filtration Using SIMD Instructions|Yohei Ueki, Kazuyuki Narisawa, Ayumi Shinohara
gHealth 2015: Gamification in Health|Barcelona|Spain|2015|Active-U: Playing to Stimulate your Brain|Maite Garolera, Nuria Berga, Maria Quintana, Gloria Chico, Noemí Cerulla, Melodía López, Yaiza Donaire, Jordi Rimbau
gHealth 2015: Gamification in Health|Barcelona|Spain|2015|GAME-ABLING: Platform of Games for People with Cerebral Palsy to Enhance Living Adjustement|Jaume Vergés-Llahí, Oleh Kachmar, Niko Frangakis, Domènec Puig
gHealth 2015: Gamification in Health|Barcelona|Spain|2015|Using Gamification for Improving Nurses Productivity in a Hospital Ward|Rita Marques, João Gregório, Miguel Mira da Silva, Luís Velez Lapão
gHealth 2015: Gamification in Health|Barcelona|Spain|2015|Gamification to Expand Awareness about Stress and its Impacts within Companies|Andressa Pinheiro, Elane Zaggia Patta, João Zaggia
gHealth 2015: Gamification in Health|Barcelona|Spain|2015|NeuronUp's Next Step: Structured and Clinically Validated Programs|Iñigo Fdez de Piérola, Carolina Sastre
gHealth 2015: Gamification in Health|Barcelona|Spain|2015|mSinaptiks: An eHealth Platform for Virtual and Augmented Reality Mobile Applications|Ivan Alsina-Jurnet, Frank del Águila, Jordi Peris, Pedro Moreno
Artificial Intelligence and Robotics|Ferrara|Italy|2015|Attentional Plan Execution for Human-Robot Cooperation|Jonathan Cacace, Riccardo Caccavale, Michelangelo Fiore, Rachid Alamì, Alberto Finzi
Artificial Intelligence and Robotics|Ferrara|Italy|2015|Automated Prediction of Extraversion during Human-Robot Interaction|Salvatore M. Anzalone, Giovanna Varni, Elisabetta Zibetti, Serena Ivaldi, Mohamed Chetouani
Artificial Intelligence and Robotics|Ferrara|Italy|2015|UAV Teams in Emergency Scenarios: A Summary of the Work within the Project PRISMA|Carmine Recchiuto, Antonio Sgorbissa, Francesco Wanderlingh, Renato Zaccaria
Artificial Intelligence and Robotics|Ferrara|Italy|2015|Multimodal Interaction with Co-located Drones for Search and Rescue|Jonathan Cacace, Alberto Finzi, Vincenzo Lippiello
Artificial Intelligence and Robotics|Ferrara|Italy|2015|Learning Object Affordances for Tool Use and Problem Solving in Cognitive Robots|Lorenzo Jamone, Giovanni Saponaro, Alexandre Antunes, Rodrigo Ventura,
Artificial Intelligence and Robotics|Ferrara|Italy|2015|Focused Exploration for Cooperative Robotic Watercraft|Andrea Jeradi, Masoume M. Raeissi, Alessandro Farinelli, Nathan Brooks, Paul Scerri
Artificial Intelligence and Robotics|Ferrara|Italy|2015|A Case for Robust AI in Robotics|Shashank Pathak, Luca Pulina, Armando Tacchella
Artificial Intelligence and Robotics|Ferrara|Italy|2015|A Software Architecture for Object Perception and Semantic Representation|Luca Buoncompagni, Fulvio Mastrogiovanni
Artificial Intelligence and Robotics|Ferrara|Italy|2015|A Multi-modal Sensing Framework for Human Activity Recognition|Barbara Bruno, Jasmin Grosinger, Fulvio Mastrogiovanni, Federico Pecora,
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|High Performance Median Filtering Algorithm Based on NVIDIA GPU Computing|Placido Salvatore Battiato
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|Refactoring Design Patterns from Object-Oriented to Aspect-Oriented in Eclipse|Daniele Contarino
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|Simulating Peer to Peer Networks Using GPU High Perfomance Support|Giovanni Susinni, Giuseppe Greco
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|Parallel Computing Solutions for Linear Combination of Filters|Andrea Cavarra, Dario Caramagno
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|Performances of a Parallel CUDA Program for a Biorthogonal Wavelet Filter|Antony Scivoletto, Nella Romano
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|Performance Evaluation of Multimodal Biometric Systems based on Mathematical Models and Probabilistic Neural Networks|Francesco Beritelli, Grazia Lo Sciuto
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|Adaptive VPN Bonding Technique for Enhancing Dual-SIM Mobile Internet Access|Francesco Beritelli, Aurelio La Corte, Grazia Lo Sciuto, Corrado Rametta, Francesco Scaglione
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|Performance Analysis of Roberts Edge Detection Using CUDA and OpenGL|Marco Cal&igrave;, Valeria Di Mauro
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|Designing Mazes for 2D Games by Artificial Ant Colony Algorithm|Dawid Po?ap
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|On an Improvement of the Numerical Application for Cardano's Formula in Mathematica Software|Alicja Wr&oacute;bel, Edyta Hetmaniok, Mariusz Pleszczynski, Roman Witu?a
Symposium for Young Scientists in Technology, Engineering and Mathematics|Catania|Italy|2015|A Prototype Gaze-Controlled Speller for Text Entry|Mindaugas Vasiljevas, Justas Šalkevi?ius, Tadas Gedminas, Robertas Damaševi?ius
News Recommendation and Analytics|Vienna|Austria|2015|3rd International Workshop on News Recommendation and Analytics (INRA 2015)|Jon Atle Gulla, Bei Yu, Ozlem Ozgobek, Nafiseh Shabib
News Recommendation and Analytics|Vienna|Austria|2015|Predicting User-specific Temporal Retweet Count Based on Network and Content Information|Balint Daroczy, Robert Palovics, Vilmos Wieszner, Richard Farkas, Andras A. Benczur
News Recommendation and Analytics|Vienna|Austria|2015|Combining Collaborative Filtering and Search Engine into Hybrid News Recommendations|Toon De Pessemier, Sam Leroux, Kris Vanhecke, Luc Martens
News Recommendation and Analytics|Vienna|Austria|2015|Survey of User Profiling in News Recommender Systems|Mahboobeh Harandi, Jon Atle Gulla
News Recommendation and Analytics|Vienna|Austria|2015|News2Images: Automatically Summarizing News Articles into Image-Based Contents via Deep Learning|Jung Woo Ha, Dongyeop Kang, Hyuna Pyo, Jeonghee Kim
News Recommendation and Analytics|Vienna|Austria|2015|Context-Aware User-Driven News Recommendation|Jon Espen Ingvaldsen, Ozlem Ozgobek, Jon Atle Gulla
Open Source Software for Model Driven Engineering|Ottawa|Canada|2015|The Future of Modeling: User-Driven Open Source|Mike Milinkovich
Open Source Software for Model Driven Engineering|Ottawa|Canada|2015|5 Years of 'Papyrusing' - Migrating Industrial Development from a Proprietary Commercial Tool to Papyrus (Invited Presentation)|Ronan Barrett, Francis Bordeleau
Open Source Software for Model Driven Engineering|Ottawa|Canada|2015|CLARITY: Open-Sourcing the Model-Based Systems Engineering Solution Capella|Christophe Boudjennah, Benoit Combemale, Daniel Exertier, St&eacute;phane Lacrampe, Marie-Agn&egrave;s Peraldi-Frati
Open Source Software for Model Driven Engineering|Ottawa|Canada|2015|Assessing the Use of Eclipse MDE Technologies in Open-Source Software Projects|Dimitrios S. Kolovos, Nicholas Matragkas, Ioannis Korkontzelos, Sophia Ananiadou, Richard Paige
Open Source Software for Model Driven Engineering|Ottawa|Canada|2015|Integrating Open-Source Modeling Projects: Collaborative Modeling with Papyrus and EMF Compare|Philip Langer, Maximilian Koegel
Open Source Software for Model Driven Engineering|Ottawa|Canada|2015|Papyrus for Education (Invited Presentation)|Jean-Michel Bruel, Jean-Michel Bruel, Benoit Maggi, Camille Letavernier
Open Source Software for Model Driven Engineering|Ottawa|Canada|2015|Dethroning Programming Languages as Endorsed Means for Fine-grained UML Behaviour Modelling in Open Source MDE|Federico Ciccozzi
Open Source Software for Model Driven Engineering|Ottawa|Canada|2015|PapyrusRT: Modelling and Code Generation (Invited Presentation)|Ernesto Posse
Multimodal and Semantics for Robotics Systems|Hamburg|Germany|2015|A Novel Multimodal Emotion Recognition Approach for Affective Human Robot Interaction|Felipe Cid, Luis J. Manso, Pedro N&uacute;&ntilde;ez
Multimodal and Semantics for Robotics Systems|Hamburg|Germany|2015|A Multi-modal Approach for Assistive Humanoid Robots|German I. Parisi, Johannes Bauer, Erik Strahl, Stefan Wermter
Multimodal and Semantics for Robotics Systems|Hamburg|Germany|2015|An Intelligent Application Development Platform for Service Robots|Y. Sugawara, T. Morita, S. Saito, T. Yamaguchi
Multimodal and Semantics for Robotics Systems|Hamburg|Germany|2015|Multimodal Binding of Parameters for Task-based Robot Programming Based on Semantic Descriptions of Modalities and Parameter Types|Alexander Perzylo, Nikhil Somani, Stefan Profanter, Markus Rickert, Alois Knoll
Multimodal and Semantics for Robotics Systems|Hamburg|Germany|2015|Connecting Natural Language to Task Demonstrations and Low-level Control of Industrial Robots|Maj Stenmark, Jacek Malec
Multimodal and Semantics for Robotics Systems|Hamburg|Germany|2015|Perceptive Parallel Processes Coordinating Geometry and Texture|Marco A. Gutierrez, Rafael E. Banchs, Luis F. D'Haro
Multimodal and Semantics for Robotics Systems|Hamburg|Germany|2015|NVIDIA Jetson for Embedded, How high-performance and low-energy computing systems for deep learning and computer vision can help Robotics.|Serge Palaric
Multimodal and Semantics for Robotics Systems|Hamburg|Germany|2015|Robotic Vision: Understanding Improves the Geometric Accuracy|Javier Civera
Multimodal and Semantics for Robotics Systems|Hamburg|Germany|2015|SP1: Stereo Vision in Real Time|Konstantin Schauwecker
Special Tracks and Workshops of AIAI 2015|Bayonne|France|2015|Spike-Time Dependant Plasticity in a Spiking Neural Network for Robot Path Planning|Mohamed Nadjib Zennir, Mohamed Benmohammed, Rima Boudjadja
Special Tracks and Workshops of AIAI 2015|Bayonne|France|2015|Quranic Letter Pronunciation Analysis based on Spectrogram Technique: Case Study on Qalqalah Letters|Tareq Altalmas, Salmiah Ahmad, Wahju Sediono, Surul Shahbudin Hassan
Special Tracks and Workshops of AIAI 2015|Bayonne|France|2015|Intelligent Energy Efficient and MAC Aware Multipath QoS Routing Protocol for Wireless Multimedia Sensor Networks|Hasina Attaullah, Muhammad Faisal Khan
Special Tracks and Workshops of AIAI 2015|Bayonne|France|2015|Investigation of Using Fuzzy Logic to Model Occupant Satisfaction and Behavior in a Building|Gulben Calis, A. Burak Goktepe, Irem Bayram
Special Tracks and Workshops of AIAI 2015|Bayonne|France|2015|The VERYSchool Project: Valuable EneRgY for a Smart School - Intelligent ISO 50001 Energy Management Decision Making in School Buildings|Mike Brogan, Alfio Galata
Special Tracks and Workshops of AIAI 2015|Bayonne|France|2015|Recent Developments in City Scale Modelling, Monitoring and Performance Information Delivery|Joe Clarke
Special Tracks and Workshops of AIAI 2015|Bayonne|France|2015|Towards a Data Driven Platform for Energy Efficiency Monitoring: Two Use Cases|Joaquim Melendez, Joan Colomer, Carles Pous, Lloren&ccedil; Burgas, Joaquim Massana
Special Tracks and Workshops of AIAI 2015|Bayonne|France|2015|WATERNOMICS (ICT for Water Resource Management) - Methodology for Deployment of a Water Management System|Domenico Perfido, Thomas Messervey, Federico Noris, Riccardo Pugliesi, Sander Smit, Costa Andrea
CONTEXT 2015 Doctorial Symposium|Larnaca|Cyprus|2015|Affective Expression in Computer Generated Music and its Effect on Player Experience|Marco Sicrea
CONTEXT 2015 Doctorial Symposium|Larnaca|Cyprus|2015|Data Games: Towards Generating Content using the Real World|Gabriella A. B. Barros
CONTEXT 2015 Doctorial Symposium|Larnaca|Cyprus|2015|Exploring Different Use Cases for a Rich Context Model for Mobile Applications|Alisa Sotsenko
CONTEXT 2015 Doctorial Symposium|Larnaca|Cyprus|2015|Contextualizing bookmarks: An approach based on user context to improve organization and retrieval of bookmarks|Hyeon Kyeong Hwang
CONTEXT 2015 Doctorial Symposium|Larnaca|Cyprus|2015|Contextualized Search by Nearness|Marc Novel
CONTEXT 2015 Doctorial Symposium|Larnaca|Cyprus|2015|Context as a Structure of Emergence: An Inquiry from a Phenomenological Point of View|Giulia Lanzirotti
Data Analytics and Management in Data Intensive Domains|Obninsk|Russia|2015|Specifying and Implementing Data Infrastructures Enabling Data Intensive Science|Peter Wittenburg, Herman Stehouwer
Social Network Analysis using Formal Concept Analysis|Nerja (Malaga)|Spain|2015|Subgroup and Community Analytics on Attributed Graphs|Martin Atzmueller
Social Network Analysis using Formal Concept Analysis|Nerja (Malaga)|Spain|2015|Profiling Less Active Users in Online Communities|Alexandra Barysheva, Anna Golubtsova, Rostislav Yavorskiy
Social Network Analysis using Formal Concept Analysis|Nerja (Malaga)|Spain|2015|Extracting ALEQR Self-Knowledge Bases from Graphs|Francesco Kriegel
Social Network Analysis using Formal Concept Analysis|Nerja (Malaga)|Spain|2015|Analyzing Social Networks Services Using Formal Concept Analysis Research Toolbox|Alexey Neznanov, Andrey Parinov
Social Network Analysis using Formal Concept Analysis|Nerja (Malaga)|Spain|2015|Abstract and Local Concepts in Attributed Networks|Henry Soldano, Guillaume Santini, Dominique Bouthinon
Social Network Analysis using Formal Concept Analysis|Nerja (Malaga)|Spain|2015|Extending the HITS Algorithm over Dioids|Francisco J. Valverde-Albacete, Carmen Pelaez-Moreno
Decision Making and Recommender Systems|Bolzano|Italy|2015|Spontaneous Event Recommendations on the Go|Daniel Herzog, Wolfgang W&ouml;rndl
Decision Making and Recommender Systems|Bolzano|Italy|2015|Saving Energy in 1-D: Tailoring Energy-saving Advice Using a Rasch-based Energy Recommender System|Alain Starke, Martijn C. Willemsen, Chris Snijders
Decision Making and Recommender Systems|Bolzano|Italy|2015|"I’d like it to do the opposite": Music-Making Between Recommendation and Obstruction|Peter Knees, Kristina Andersen, Marko Tkalcic
Decision Making and Recommender Systems|Bolzano|Italy|2015|Evaluating User's Personality and Social Interactions for Groups Recommendations|Francesco Barile, Francesco Cervone, Silvia Rossi
Decision Making and Recommender Systems|Bolzano|Italy|2015|Personalized Food Recommendation|Hanna Sch&auml;fer, Georg Groh, Johann Schlichter, Silvia Kolossa, Hannelore Daniel, Ralf Hecktor, Theresa Greupner
Decision Making and Recommender Systems|Bolzano|Italy|2015|Learning the Role and Behavior of Users in Group Decision Making|Dimitris Sacharidis, Amra Delic, Julia Neidhardt
Decision Making and Recommender Systems|Bolzano|Italy|2015|Stating and Discussing Challenges of Radio Recommender Systems in Contrast to Music Recommendation|Stefan Hirschmeier, Daniel A. D&ouml;ppner, Detlef Schoder
Decision Making and Recommender Systems|Bolzano|Italy|2015|Bringing the “healthy” into Food Recommenders|David Elsweiler, Morgan Harvey, Bernd Ludwig, Alan Said
Decision Making and Recommender Systems|Bolzano|Italy|2015|Decision Making through Polarized Summarization of User Reviews|Paolo Cremonesi, Franca Garzotto, Matteo Guarnerio, Francesco Gusmeroli, Roberto Pagano
Decision Making and Recommender Systems|Bolzano|Italy|2015|Investigating the Decision Making Process of Users based on the PoliMovie Dataset|Mona Naseri, Mehdi Elahi, Paolo Cremonesi
Multilingual Semantic Web|Portoro&#382;|Slovenia|2015|A Language-Aware Web will Give us a Bigger and Better Semantic Web|Armando Stellato
Multilingual Semantic Web|Portoro&#382;|Slovenia|2015|Roadmap for a Multilingual BioPortal|Clement Jonquet, Vincent Emonet, Mark Musen
Multilingual Semantic Web|Portoro&#382;|Slovenia|2015|Applying the OntoLex Model to a Multilingual Terminological Resource|Julia Bosque-Gil, Jorge Gracia, Guadalupe Aguado-De-Cea, Elena Montiel-Ponsoda
Multilingual Semantic Web|Portoro&#382;|Slovenia|2015|One Ontology to Bind Them All: The META-SHARE OWL Ontology for the Interoperability of Linguistic Datasets on the Web|John P. McCrae, Penny Labropoulou, Jorge Gracia, Marta Villegas, Victor Rodriguez Doncel, Philipp Cimiano
Multilingual Semantic Web|Portoro&#382;|Slovenia|2015|Towards Multilingual eLexicography by Means of Linked (Open) Data|Thierry Declerck, Eveline Wandl-Vogt, Simon Krek, Carole Tiberius
Multilingual Semantic Web|Portoro&#382;|Slovenia|2015|Introducing FREME: Deploying Linguistic Linked Data|Felix Sasaki, Tatiana Gornostay, Milan Dojchinovski, Michele Osella, Erik Mannens, Giannis Stoitsis, Phil Ritchie, Thierry Declerck, Kevin Koidl
Doctoral Symposium at MoDELS 2015|Ottawa|Canada|2015|A Model-Based Framework for Legal Policy Simulation and Legal Compliance Checking|Ghanem Soltana
Doctoral Symposium at MoDELS 2015|Ottawa|Canada|2015|Integrating Formal Methods with Model-Driven Engineering|Opeyemi Adesina
Doctoral Symposium at MoDELS 2015|Ottawa|Canada|2015|Privacy Requirement Modeling and Verification in Cloud Computing|Jin Wang
Doctoral Symposium at MoDELS 2015|Ottawa|Canada|2015|Multi-Perspective Modeling and Performance Analysis of Software Product Lines|Matthias Kowal
Doctoral Symposium at MoDELS 2015|Ottawa|Canada|2015|Debugging Models in the Context of Automotive Software Development|Lars Stockmann
Doctoral Symposium at MoDELS 2015|Ottawa|Canada|2015|Extended Traits for Model Driven Software Development|Vahdat Abdelzad
Doctoral Symposium at MoDELS 2015|Ottawa|Canada|2015|Optimizing the Symbolic Execution of Communicating and Evolving State Machines|Amal Khalil
Doctoral Symposium at MoDELS 2015|Ottawa|Canada|2015|A Flexible Approach for Adding Middleware Completions to Software Performance Models|Adnan Faisal
Doctoral Symposium at MoDELS 2015|Ottawa|Canada|2015|Towards Integration of Modeling Methods for Cyber-Physical Systems|Ivan Ruchkin
Verification of Model Transformations|L'Aquila|Italy|2015|Analysis Techniques for Graph Transformation Systems| Gabriele Taentzer
Verification of Model Transformations|L'Aquila|Italy|2015|Temporal Logic Specification and Analysis for Model Transformations|Sobhan Yassipour Tehrani, Kevin Lano
Verification of Model Transformations|L'Aquila|Italy|2015|Verifying SimpleGT Transformations Using an Intermediate Verification Language|Zheng Cheng, Rosemary Monahan, James Power
Verification of Model Transformations|L'Aquila|Italy|2015|UML and OCL Transformation Model Analysis: Checking Invariant Independence|Martin Gogolla, Frank Hilken
Verification of Model Transformations|L'Aquila|Italy|2015|Verification of the CD2RDBMS Transformation Case in Flora-2|Muzaffar Igamberdiev, Georg Grossmann, Markus Stumptner
Verification of Model Transformations|L'Aquila|Italy|2015|Model Transformation Semantic Analysis by Transformation|Kevin Lano, Shekoufeh Kolahdouz Rahimi, Sobhan Yassipour Tehrani
Semantic Digital Archives|Poznan|Poland|2015|Learning from Human Memory: Managed Forgetting and Contextualized Remembering for Digital Memories|Claudia Nieder&eacute;e
Semantic Digital Archives|Poznan|Poland|2015|Integrating Research Data Management into Geographical Information Systems|Christian T. Jacobs, Alexandros Avdis, Simon L. Mouradian, Matthew D. Piggott
Semantic Digital Archives|Poznan|Poland|2015|Semantic-based Expert Search in Textbook Research Archives|Marco Pavan, Ernesto William De Luca
Semantic Digital Archives|Poznan|Poland|2015|An Automated Annotation Process for the SciDocAnnot Scientific Document Model|H&eacute;l&egrave;ne de Ribaupierre, Gilles Falquet
Semantic Digital Archives|Poznan|Poland|2015|World Views - A Digital Archive Infrastructure for the Georg Eckert Institute for International Textbook Research|Lena-Luise Stahn, Steffen Hennicke, Ernesto William De Luca
Semantic Digital Archives|Poznan|Poland|2015|Temporal Anchor Text as Proxy for Real User Queries|Thaer Samar, Arjen P. de Vries
Semantic Digital Archives|Poznan|Poland|2015|Entity-Centric Preservation for Linked Open Data: Use Cases, Requirements and Models|Elena Demidova, Thomas Risse, Giang Binh Tran, Gerhard Gossen
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|Summary of the Workshop Affective Interaction with Avatars @ Ambient Intelligence 2015|Andreas Braun, Carsten Stockl&ouml;w, Sten Hanke, Maher Ben Moussa, Panayiotis Andreou, Christiana Tsiourti
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|Virtual Partners for Seniors: Analysis of the Users’ Preferences and Expectations on Personality and Appearance|Donato M. Cereghetti, Styliani Kleanthous, Christophoros Christophorou, Christiana Tsiourti, Cindy Wings, Eleni Christodoulou
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|DeEvA, a Depot of Evolving Avatars|Fabrizio Nunnari, Alexis Heloir
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|The Technical Specification and Architecture of a Virtual Support Partner|Sten Hanke, Emanuel Sandner, Andreas Stainer-Hochgatterer, Christiana Tsiourti, Andreas Braun
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|Towards a Back-End Framework for Supporting Affective Avatar-Based Interaction Systems|Panayiotis Andreou, Dimosthenis Georgiadis, Andreas Pamboris, Christophoros Christophorou, George Samaras
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|Improving Daily Life for People with Dementia – An Observation Study|Valeria Bopp, Stefanie Ebert, Robert Tscharn, Nam Tung Ly
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|Guiding Lights – Facilitation of Way-finding for People with Dementia via Spatial Light Cues|Stefanie Ebert, Valeria Bopp, Nam Tung Ly, Robert Tscharn
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|Using Statistico-Relational Model for Activity Recognition in Smart Home|Alexis Brenon, Fran&ccedil;ois Portet, Michel Vacher
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|A Low Cost System for Home Energy Consumption Awareness|Paolo Buono
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|CAmIE: An Agent-Based Model for the Development of Large-Scale AmI Environments|Marius-Tudor Benea, Amal El Fallah Seghrouchni, Adina Magda Florea
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|A Scenario Editor and Authoring Tool for a Low Fidelity Cultural Competence Serious Game|Zain Khan, Bill Kapralos
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|Design and Implementation of a Platform for Smart Connected School Buildings|Dimitrios Amaxilatis, Ioannis Chatzigiannakis, Georgios Mylonas
AmI-2015 Adjunct Proceedings|Athens|Greece|2015|Observe or Participate: The Effect of Point-Of-View on Presence and Enjoyment in 360 Degree Movies for Head Mounted Displays|Anneliene A.L.F.M. van den Boom, Sne&#x017E;ana Stupar-Rutenfrans, Oscar S.P. Bastiaens, Marnix S. van Gisbergen
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Generating Performance Improvement Suggestions by using Cross-Organizational Process Mining|Onur Yilmaz, Pinar Karagoz
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Exploiting Process Cubes, Analytic Workflows and Process Mining for Business Process Reporting: A Case Study in Education|Alfredo Bolt, Massimiliano de Leoni, Wil van der Aalst, Pierre Gorissen
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|A Relational Data Warehouse for Multidimensional Process Mining|Thomas Vogelgesang, H.-Jürgen Appelrath
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Enhancing Process Mining Results using Domain Knowledge|Prabhakar Dixit, Joos Buijs, Wil van der Aalst, Bart Hompes, Hans Buurman
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Time Series Petri Net Models - Enrichment and Prediction|Andreas Rogge-Solti, Laura Vana, Jan Mendling
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|A Vision of Experimental Process Improvement|Ingo Weber, Jan Mendling
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Selecting Web Functionalities versus Data Quality Dimensions: A First Approach|César Guerra, Ismael Caballero, Victor Menendez-Dominguez, Omar Montaño Rivas
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Batch Processing: Definition and Event Log Identification|Niels Martin, Marijke Swennen, Benoît Depaire, Mieke Jans, An Caris, Koen Vanhoof
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Capturing Process Behavior with Log-Based Process Metrics|Marijke Swennen, Gert Janssenswillen, Mieke Jans, Benoît Depaire, Koen Vanhoof
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Safety-critical Human- and Data-centric Process Management in Engineering Projects|Cristina Cabanillas, Jan Mendling, Axel Polleres, Alois Haselböck
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Process Mining in Big Data Scenario|Antonia Azzini, Ernesto Damiani
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Business process analysis by model checking|David Kuhlen, Andreas Speck
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|A Case Mining based Recommender System for Knowledge Workers|Sebastian Huber
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Framework for Optimizing Collaboration using Stimulation|Muhammad Muneeb Kiani
Data-driven Process Discovery and Analysis|Vienna|Austria|2015|Enabling Event-data Analysis in R - Demonstration|Gert Janssenswillen, Marijke Swennen, Benoît Depaire, Mieke Jans
ECML/PKDD 2015 Discovery Challenges|Porto|Portugal|2015|Model Reuse with Bike rental Station data (Preamble)|Meelis Kull, Nicolas Lachiche, Adolfo Mart&iacute;nez-Us&oacute;
